chunk_token_length,overlap_percentage,retriever,embedder,mmr_fetch_k,mmr_lambda_mult,gen_model,1 - accuracy,number of documents,1 - rouge1_gold,rouge1_gold,1 - rouge2_gold,rouge2_gold,1 - rougeL_gold,rougeL_gold,1 - bert_f1_gold,bert_f1_gold,1 - bert_precision_gold,bert_precision_gold,1 - bert_recall_gold,bert_recall_gold,1 - emb_sim_gold,emb_sim_gold,1 - rouge1_query,rouge1_query,1 - rouge2_query,rouge2_query,1 - rougeL_query,rougeL_query,1 - bert_f1_query,bert_f1_query,1 - emb_sim_query,emb_sim_query,1 - rouge1_context,rouge1_context,1 - rouge2_context,rouge2_context,1 - rougeL_context,rougeL_context,1 - bert_f1_context,bert_f1_context,1 - emb_sim_context,emb_sim_context,status,error
328,0.2569271457042,base,qwen3-embedding-0.6b,,,google/gemma-3-12b-it,0.33999999999999997,9.0,0.6365507650656226,0.36344923493437736,0.8432241144652711,0.15677588553472885,0.7443340654646281,0.2556659345353719,0.2745739817619324,0.7254260182380676,0.2710355520248413,0.7289644479751587,0.27612459659576416,0.7238754034042358,0.24430356700281264,0.7556964329971874,0.8065337803291355,0.1934662196708645,0.9090190334089904,0.09098096659100965,0.8534295302396602,0.1465704697603398,0.3162305951118469,0.6837694048881531,0.2697808038008297,0.7302191961991703,0.9143151464067657,0.08568485359323429,0.9483083585849684,0.05169164141503156,0.9342902874729399,0.06570971252706012,0.29367369413375854,0.7063263058662415,,,,
461,0.1304851966806,ensemble,granite-embedding-278m,,,qwen/qwen3-8b,0.37,7.0,0.708038390655455,0.2919616093445449,0.9029748174204634,0.09702518257953663,0.813124267039745,0.18687573296025492,0.2975160479545593,0.7024839520454407,0.29995089769363403,0.700049102306366,0.29058003425598145,0.7094199657440186,0.14610969761565695,0.853890302384343,0.8274079985005925,0.17259200149940748,0.9031217691988814,0.09687823080111854,0.8611873485756368,0.13881265142436316,0.3262695074081421,0.6737304925918579,0.1494869006220414,0.8505130993779586,0.9372509531391798,0.06274904686082021,0.9751055060961097,0.024894493903890327,0.960162344953976,0.03983765504602396,0.33336639404296875,0.6666336059570312,0.17854439843378755,0.8214556015662124,,
487,0.2577162138495,ensemble,qwen3-embedding-4b,,,qwen/qwen3-8b,0.33999999999999997,7.0,0.6856038176037457,0.31439618239625433,0.8913383239724963,0.10866167602750368,0.7960502319488328,0.20394976805116719,0.2878425121307373,0.7121574878692627,0.29653167724609375,0.7034683227539062,0.2773559093475342,0.7226440906524658,0.21473644486269317,0.7852635551373068,0.8067397415368412,0.19326025846315878,0.8912652023475385,0.10873479765246154,0.8461773373923761,0.15382266260762387,0.3192092776298523,0.6807907223701477,0.20462301211377043,0.7953769878862296,0.9279543737941037,0.07204562620589627,0.971071183616777,0.028928816383222977,0.9527466730248924,0.04725332697510762,0.318397581577301,0.681602418422699,,,,
460,0.2261391783851,ensemble,qwen3-embedding-0.6b,,,qwen/qwen3-32b,0.29000000000000004,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,0.2586864469,base,granite-embedding-278m,,,google/gemma-3-12b-it,0.52,3.0,0.6464823241745425,0.35351767582545746,0.8463716246911791,0.1536283753088209,0.7458563613775891,0.25414363862241085,0.2760375142097473,0.7239624857902527,0.271340548992157,0.728659451007843,0.2787817716598511,0.7212182283401489,0.1360842018100551,0.8639157981899449,0.7981526451969506,0.2018473548030494,0.8969213509247952,0.10307864907520482,0.8417254056313048,0.1582745943686952,0.31322282552719116,0.6867771744728088,0.1461706320381776,0.8538293679618224,0.8803454108202766,0.11965458917972333,0.9279679403947837,0.07203205960521633,0.9085925312458601,0.09140746875413983,0.3078134059906006,0.6921865940093994,0.15005281489133582,0.8499471851086642,,
459,0.3823981237388,base,qwen3-embedding-4b,,,google/gemma-3-12b-it,0.4,4.0,0.6236470776749685,0.3763529223250315,0.8204432077412404,0.17955679225875962,0.7271651550433367,0.27283484495666327,0.26844078302383423,0.7315592169761658,0.2651368975639343,0.7348631024360657,0.2693942189216614,0.7306057810783386,0.22648921402190092,0.7735107859780991,0.8044770023220367,0.1955229976779633,0.8999502821309221,0.10004971786907788,0.8462904982739866,0.15370950172601341,0.31422942876815796,0.685770571231842,0.2489086054759333,0.7510913945240667,0.8760921697547953,0.12390783024520471,0.9234693890927717,0.07653061090722836,0.9038965458637376,0.0961034541362624,0.2988327145576477,0.7011672854423523,,,,
496,0.1054850676005,base,granite-embedding-278m,,,google/gemma-3-12b-it,0.78,3.0,0.7176477756213864,0.2823522243786137,0.8777631030597834,0.12223689694021653,0.7953759343507949,0.20462406564920504,0.291523814201355,0.708476185798645,0.26227158308029175,0.7377284169197083,0.3143741488456726,0.6856258511543274,0.18180132632444512,0.8181986736755549,0.7269936414888282,0.27300635851117183,0.8212118375081272,0.17878816249187277,0.756277786856302,0.243722213143698,0.2808743119239807,0.7191256880760193,0.19064375160963076,0.8093562483903692,0.9148001096167357,0.0851998903832642,0.9529129176916032,0.04708708230839673,0.9340839776386491,0.06591602236135091,0.3495962619781494,0.6504037380218506,0.24578345776589305,0.754216542234107,,
441,0.315721807666,base,nomic-embed-text-v2-moe,,,google/gemma-3-27b-it,0.29000000000000004,18.0,0.6457834873347793,0.3542165126652207,0.844092841444503,0.15590715855549703,0.7542015946961164,0.2457984053038836,0.2771124839782715,0.7228875160217285,0.27541059255599976,0.7245894074440002,0.2764219045639038,0.7235780954360962,0.261005294070461,0.738994705929539,0.8264818629385653,0.1735181370614347,0.9252937255833441,0.07470627441665594,0.8673791867876555,0.1326208132123446,0.32504087686538696,0.674959123134613,0.3078051582972694,0.6921948417027306,0.9741128770830308,0.025887122916969173,0.9844046778806028,0.015595322119397226,0.9793861018345198,0.0206138981654802,0.30147814750671387,0.6985218524932861,0.28070628742780723,0.7192937125721928,,
448,0.3869013628297,base,qwen3-embedding-0.6b,,,google/gemma-3-12b-it,0.4,4.0,0.6353819245405712,0.36461807545942887,0.8363633039493332,0.16363669605066677,0.7407182020740363,0.25928179792596373,0.2760138511657715,0.7239861488342285,0.2726300358772278,0.7273699641227722,0.27753186225891113,0.7224681377410889,0.2503075865761324,0.7496924134238676,0.8023150159605081,0.19768498403949183,0.8974721011600952,0.10252789883990478,0.8454187260467572,0.15458127395324286,0.31459611654281616,0.6854038834571838,0.28042237231642675,0.7195776276835733,0.8707909484285997,0.1292090515714003,0.922595118571667,0.07740488142833298,0.9014709088806571,0.09852909111934297,0.29976141452789307,0.7002385854721069,0.22832803279307934,0.7716719672069207,,
452,0.4651735177511,base,qwen3-embedding-0.6b,,,google/gemma-3-4b-it,0.38,4.0,0.6792908625277141,0.32070913747228585,0.8636265748567,0.13637342514330003,0.7787832549072178,0.2212167450927822,0.2885586619377136,0.7114413380622864,0.2805328369140625,0.7194671630859375,0.29236024618148804,0.707639753818512,0.28420573117787495,0.715794268822125,0.8238628522188006,0.17613714778119935,0.9121042422135425,0.08789575778645753,0.8631510923867745,0.13684890761322557,0.3237588405609131,0.6762411594390869,0.30178031257504845,0.6982196874249516,0.8793104414944317,0.12068955850556831,0.9308230204073809,0.06917697959261909,0.9107122236297965,0.08928777637020349,0.31169891357421875,0.6883010864257812,0.25439280141212006,0.7456071985878799,,
450,0.3257996963015,base,qwen3-embedding-0.6b,,,qwen/qwen3-8b,0.74,4.0,0.7922841224157356,0.20771587758426432,0.9288438208826562,0.07115617911734382,0.8573773351627914,0.1426226648372086,0.32941585779190063,0.6705841422080994,0.2921736240386963,0.7078263759613037,0.3539144992828369,0.6460855007171631,0.42123575864002716,0.5787642413599728,0.8446458603711622,0.15535413962883787,0.9076137572494697,0.09238624275053028,0.8691443530529367,0.1308556469470633,0.32576125860214233,0.6742387413978577,0.41633709863337354,0.5836629013666265,0.9274195972625905,0.07258040273740948,0.9754527395967859,0.024547260403214036,0.9540504667276926,0.04594953327230747,0.3797276020050049,0.6202723979949951,0.4886941430402296,0.5113058569597704,,
456,0.3346990249899,base,qwen3-embedding-4b,,,google/gemma-3-27b-it,0.43000000000000005,3.0,0.6292199074501457,0.37078009254985433,0.8236993810262779,0.1763006189737221,0.7358200746626908,0.2641799253373091,0.27484095096588135,0.7251590490341187,0.26847392320632935,0.7315260767936707,0.2784886360168457,0.7215113639831543,0.24203139407475582,0.7579686059252442,0.8245962299039575,0.1754037700960424,0.9195480421120508,0.08045195788794926,0.8647438063977412,0.1352561936022588,0.3212053179740906,0.6787946820259094,0.28053441388824907,0.7194655861117509,0.8416273408346482,0.1583726591653518,0.9061370621690263,0.09386293783097362,0.8816320482366583,0.11836795176334171,0.2937127947807312,0.7062872052192688,,,,
451,0.2746841316524,base,qwen3-embedding-0.6b,,,google/gemma-3-4b-it,0.43000000000000005,3.0,0.6551811877431968,0.34481881225680316,0.8471795025562505,0.15282049744374945,0.7574318313536913,0.2425681686463087,0.2819913625717163,0.7180086374282837,0.2775276303291321,0.7224723696708679,0.28337788581848145,0.7166221141815186,0.2705060852249006,0.7294939147750994,0.8243116923630243,0.1756883076369758,0.9137466514787862,0.0862533485212138,0.860391722376576,0.13960827762342404,0.3210071325302124,0.6789928674697876,0.29946402883164935,0.7005359711683506,0.8311579647195956,0.16884203528040442,0.9001441996093483,0.09985580039065167,0.8770198685854551,0.12298013141454485,0.30316847562789917,0.6968315243721008,0.25077445140636745,0.7492255485936326,,
457,0.3110021693706,base,qwen3-embedding-0.6b,,,qwen/qwen3-32b,0.39,4.0,0.7133089177069296,0.28669108229307033,0.8936454263521927,0.10635457364780737,0.8081603293027643,0.19183967069723576,0.30143195390701294,0.6985680460929871,0.29617923498153687,0.7038207650184631,0.301450252532959,0.698549747467041,0.28209975768496653,0.7179002423150335,0.8376620971191214,0.1623379028808786,0.9164035724439419,0.08359642755605813,0.8710754580425866,0.12892454195741337,0.33357805013656616,0.6664219498634338,0.2986170106997704,0.7013829893002296,0.8820359652181482,0.1179640347818518,0.9542743928946266,0.045725607105373406,0.9269890465480274,0.0730109534519726,0.3291172981262207,0.6708827018737793,0.27558300461566376,0.7244169953843362,,
468,0.3431029738042,base,qwen3-embedding-0.6b,,,qwen/qwen3-8b,0.37,5.0,0.6899657839327569,0.3100342160672432,0.893225404560341,0.10677459543965899,0.8001778873031037,0.19982211269689634,0.2922518849372864,0.7077481150627136,0.2990434169769287,0.7009565830230713,0.28319233655929565,0.7168076634407043,0.24253066025994696,0.757469339740053,0.8113185649402387,0.1886814350597613,0.8934542366627922,0.10654576333720778,0.8492517499363506,0.1507482500636494,0.32222169637680054,0.6777783036231995,0.2391505363302041,0.7608494636697959,0.8945185854646495,0.10548141453535054,0.960482920566144,0.03951707943385602,0.9343929599679928,0.06560704003200722,0.31726616621017456,0.6827338337898254,0.24885508669690493,0.7511449133030951,,
178,0.2626020338245,mmr,qwen3-embedding-0.6b,46,0.7487952343281,google/gemma-3-12b-it,0.33999999999999997,11.0,0.642885646884012,0.35711435311598805,0.8381079309708429,0.1618920690291571,0.7476501420757251,0.2523498579242749,0.2745429277420044,0.7254570722579956,0.2636421322822571,0.7363578677177429,0.28365057706832886,0.7163494229316711,0.2562459337992311,0.7437540662007689,0.7992861478622999,0.2007138521377001,0.9088961597213026,0.09110384027869739,0.8440192685904764,0.1559807314095236,0.31413590908050537,0.6858640909194946,0.2884412150008522,0.7115587849991478,0.8804446419530544,0.11955535804694557,0.9197181788498969,0.0802818211501031,0.9063486887200775,0.09365131127992253,0.299385666847229,0.700614333152771,0.23793010800312908,0.7620698919968709,,
295,0.2077117571208,mmr,qwen3-embedding-0.6b,36,0.1102249323584,google/gemma-3-12b-it,0.22999999999999998,18.0,0.6287978226084397,0.37120217739156025,0.8326597653987345,0.16734023460126543,0.7383962692348474,0.26160373076515264,0.2705646753311157,0.7294353246688843,0.26742273569107056,0.7325772643089294,0.27159398794174194,0.7284060120582581,0.2452341948661244,0.7547658051338756,0.8128457881949261,0.18715421180507386,0.9135833105490347,0.0864166894509653,0.858722250337597,0.14127774966240306,0.319242000579834,0.680757999420166,0.2697429754617865,0.7302570245382135,0.9504527900478323,0.049547209952167624,0.9694156288736225,0.030584371126377515,0.9624436845387611,0.03755631546123891,0.2956424951553345,0.7043575048446655,,,,
220,0.2615052906463,mmr,qwen3-embedding-0.6b,47,0.6118933818385,google/gemma-3-12b-it,0.38,9.0,0.6597936282823873,0.3402063717176127,0.8478384081209984,0.15216159187900163,0.7607171720462476,0.23928282795375247,0.2798351049423218,0.7201648950576782,0.27292221784591675,0.7270777821540833,0.28466880321502686,0.7153311967849731,0.25473581746398066,0.7452641825360193,0.7924166489093877,0.20758335109061232,0.8998789569757278,0.10012104302427213,0.8373061995712021,0.1626938004287979,0.31122487783432007,0.6887751221656799,0.2717994594888121,0.7282005405111879,0.8776417924568221,0.122358207543178,0.9203743147777775,0.07962568522222244,0.9041073887468631,0.09589261125313683,0.29490548372268677,0.7050945162773132,0.22251001214697508,0.7774899878530249,,
266,0.2663818341206,mmr,qwen3-embedding-0.6b,46,0.6151376404871,google/gemma-3-12b-it,0.28,15.0,0.654755104986634,0.345244895013366,0.8547249085867363,0.14527509141326364,0.7587797458754901,0.24122025412450993,0.2746037244796753,0.7253962755203247,0.2702034115791321,0.7297965884208679,0.2770231366157532,0.7229768633842468,0.252517728376241,0.747482271623759,0.8030078202370776,0.19699217976292235,0.9143632862205846,0.08563671377941538,0.8516247348785105,0.14837526512148946,0.3160473108291626,0.6839526891708374,0.27860675078144215,0.7213932492185579,0.9344559474150211,0.0655440525849789,0.9597309126829249,0.04026908731707511,0.9504370498823456,0.04956295011765441,0.3074185252189636,0.6925814747810364,,,,
192,0.4756286872071,mmr,qwen3-embedding-0.6b,47,0.5013349115868,google/gemma-3-12b-it,0.26,13.0,0.634822300807419,0.3651776991925811,0.8333044100811713,0.1666955899188287,0.7404599307378735,0.25954006926212647,0.27138757705688477,0.7286124229431152,0.26692408323287964,0.7330759167671204,0.27383655309677124,0.7261634469032288,0.23465410133680586,0.7653458986631941,0.7917170203932908,0.20828297960670916,0.8931512750203474,0.10684872497965255,0.8398715466166954,0.16012845338330464,0.31020021438598633,0.6897997856140137,0.25703807463803596,0.742961925361964,0.9009779774466126,0.09902202255338746,0.9354634207007104,0.06453657929928952,0.9259238067034894,0.07407619329651056,0.3009117841720581,0.6990882158279419,0.2131526295668137,0.7868473704331863,,
413,0.4683300344836,bm25_only,granite-embedding-278m,,,google/gemma-3-4b-it,0.43000000000000005,6.0,0.6950352272932154,0.3049647727067846,0.8823449794413982,0.11765502055860176,0.7911210427259321,0.2088789572740679,0.2970924973487854,0.7029075026512146,0.2867628335952759,0.7132371664047241,0.30194705724716187,0.6980529427528381,0.17438652844445945,0.8256134715555405,0.8270636990283111,0.17293630097168894,0.9144686466354476,0.08553135336455238,0.8636092428159288,0.13639075718407123,0.321216344833374,0.678783655166626,0.18113594378431985,0.8188640562156801,0.9349319824985473,0.0650680175014527,0.9676141620164879,0.03238583798351214,0.9535202857906344,0.04647971420936555,0.3364882469177246,0.6635117530822754,0.23073051292340463,0.7692694870765954,,
173,0.4750910405254,mmr,qwen3-embedding-0.6b,46,0.7430036397071,google/gemma-3-12b-it,0.25,16.0,0.643121999314579,0.35687800068542097,0.8361449986051022,0.16385500139489784,0.7437808447283984,0.25621915527160155,0.27271896600723267,0.7272810339927673,0.2677770256996155,0.7322229743003845,0.27558284997940063,0.7244171500205994,0.24331274167090744,0.7566872583290926,0.8000674067850467,0.19993259321495327,0.9049197330237905,0.09508026697620954,0.839050125339116,0.16094987466088398,0.31358063220977783,0.6864193677902222,0.260405801831491,0.739594198168509,0.9142937917560524,0.0857062082439476,0.9440727132502075,0.05592728674979255,0.9352472682827601,0.06475273171723998,0.2988826036453247,0.7011173963546753,,,,
169,0.4768366295698,mmr,qwen3-embedding-0.6b,46,0.6143285918421,google/gemma-3-12b-it,0.29000000000000004,14.0,0.6542814949722319,0.34571850502776813,0.850041349407243,0.149958650592757,0.7584322155414023,0.24156778445859778,0.2780756950378418,0.7219243049621582,0.27138274908065796,0.728617250919342,0.2825866937637329,0.7174133062362671,0.24889052732350636,0.7511094726764936,0.7966093012292197,0.20339069877078028,0.9079032694206222,0.09209673057937778,0.8437546315752186,0.15624536842478143,0.3127287030220032,0.6872712969779968,0.2717587033721617,0.7282412966278383,0.9032628742649395,0.09673712573506053,0.938437547308066,0.06156245269193411,0.9262888417665944,0.07371115823340556,0.3057823181152344,0.6942176818847656,0.22932070790146197,0.770679292098538,,
469,0.2623125927713,base,qwen3-embedding-0.6b,,,qwen/qwen3-8b,0.31999999999999995,5.0,0.6933002059752722,0.30669979402472775,0.8896142765738053,0.11038572342619464,0.7983734992601971,0.20162650073980293,0.29176509380340576,0.7082349061965942,0.297396719455719,0.702603280544281,0.28393667936325073,0.7160633206367493,0.2402484823998393,0.7597515176001607,0.8150224790968402,0.18497752090315978,0.8947678502584693,0.10523214974153074,0.8495921353107582,0.1504078646892418,0.3221732974052429,0.6778267025947571,0.245224636792997,0.754775363207003,0.8882549209937206,0.1117450790062794,0.957020312840176,0.04297968715982405,0.9310336286232597,0.06896637137674039,0.3174130320549011,0.6825869679450989,0.25674400099882444,0.7432559990011756,,
446,0.2656221979589,base,granite-embedding-278m,,,qwen/qwen3-32b,0.76,5.0,0.8598613710018791,0.1401386289981209,0.9479527612367133,0.0520472387632867,0.9005107039970985,0.09948929600290148,0.36789393424987793,0.6321060657501221,0.29587072134017944,0.7041292786598206,0.41691768169403076,0.5830823183059692,0.3854977894593212,0.6145022105406788,0.9252656648497068,0.0747343351502931,0.958091816141658,0.041908183858342,0.9373403065628175,0.06265969343718246,0.35592299699783325,0.6440770030021667,0.4041047025333331,0.5958952974666669,0.9655498593601607,0.03445014063983933,0.9870626953350546,0.01293730466494538,0.9783234911439926,0.02167650885600739,0.4298361539840698,0.5701638460159302,0.3973824928369468,0.6026175071630532,,
103,0.3134142669027,base,granite-embedding-278m,,,qwen/qwen3-32b,0.78,8.0,0.8846750466042361,0.1153249533957639,0.9689866439366001,0.03101335606339997,0.9229418240408224,0.07705817595917765,0.37461650371551514,0.6253834962844849,0.2998456358909607,0.7001543641090393,0.4259316921234131,0.5740683078765869,0.39425430267497996,0.60574569732502,0.9350126403757257,0.06498735962427431,0.9667814687502939,0.033218531249706126,0.9472006757716234,0.052799324228376604,0.3573780655860901,0.6426219344139099,0.4100584246986865,0.5899415753013135,0.9344881799059157,0.0655118200940843,0.977666884586524,0.02233311541347605,0.9607812616585032,0.039218738341496806,0.4266985058784485,0.5733014941215515,0.3909969580387094,0.6090030419612906,,
460,0.2718683917333,bm25_only,qwen3-embedding-0.6b,,,qwen/qwen3-32b,0.5,5.0,0.7826839061754918,0.21731609382450817,0.9256949418019665,0.0743050581980335,0.8590629732743377,0.1409370267256623,0.3340144157409668,0.6659855842590332,0.30228954553604126,0.6977104544639587,0.35238802433013916,0.6476119756698608,0.4139666393850422,0.5860333606149578,0.8786489074562103,0.12135109254378967,0.9388253927646297,0.061174607235370215,0.9021779198846827,0.09782208011531739,0.3440154790878296,0.6559845209121704,0.42471327415612026,0.5752867258438797,0.9349842220881671,0.06501577791183293,0.9747264347984508,0.0252735652015492,0.958531278777721,0.041468721222279,0.3731071949005127,0.6268928050994873,0.4391552559078109,0.5608447440921891,,
378,0.2337196188116,bm25_only,qwen3-embedding-4b,,,google/gemma-3-12b-it,0.32999999999999996,16.0,0.6500192686489439,0.3499807313510562,0.8479605821266368,0.1520394178733632,0.7533803179830002,0.24661968201699982,0.275259792804718,0.724740207195282,0.2650994062423706,0.7349005937576294,0.2821391224861145,0.7178608775138855,0.24136762471142892,0.7586323752885711,0.7854732012593639,0.2145267987406361,0.8883235820835204,0.11167641791647964,0.8323758578793364,0.16762414212066357,0.30832016468048096,0.691679835319519,0.2572449266159811,0.7427550733840189,0.9670113847132922,0.03298861528670785,0.9801343937463813,0.01986560625361869,0.9743229205852502,0.025677079414749792,0.33053189516067505,0.669468104839325,,,,
446,0.1566128247418,ensemble,qwen3-embedding-0.6b,,,google/gemma-3-12b-it,0.37,4.0,0.6218245329815701,0.37817546701842986,0.8226520298841706,0.17734797011582934,0.7188374391292176,0.2811625608707824,0.26710665225982666,0.7328933477401733,0.26200151443481445,0.7379984855651855,0.2701913118362427,0.7298086881637573,0.23890534972195387,0.7610946502780461,0.8034125485692927,0.19658745143070736,0.9063937593800847,0.09360624061991532,0.8486754319643789,0.15132456803562108,0.31483137607574463,0.6851686239242554,0.2828989245515029,0.7171010754484971,0.8775899556624187,0.12241004433758128,0.922965246355808,0.07703475364419198,0.9069507010089106,0.09304929899108942,0.3024892210960388,0.6975107789039612,0.2633663951612242,0.7366336048387758,,
445,0.2718401275313,bm25_only,qwen3-embedding-4b,,,google/gemma-3-4b-it,0.43999999999999995,7.0,0.7042269516801718,0.29577304831982826,0.8840867786966741,0.11591322130332592,0.7957023802024158,0.20429761979758423,,,,,,,0.3084284256584686,0.6915715743415314,0.8196613071175034,0.18033869288249663,0.9122600457716573,0.08773995422834271,0.8630157158395884,0.1369842841604116,,,0.31986237128595807,0.6801376287140419,0.9379058810259834,0.06209411897401665,0.9675313784667938,0.03246862153320618,0.9550862216781258,0.04491377832187416,,,,,,
464,0.2704433692024,ensemble,qwen3-embedding-0.6b,,,qwen/qwen3-32b,0.39,4.0,0.7147452496918186,0.28525475030818137,0.9069723393891745,0.0930276606108255,0.819539362382101,0.18046063761789904,0.30294251441955566,0.6970574855804443,0.30470675230026245,0.6952932476997375,0.2958056330680847,0.7041943669319153,0.2885655565639653,0.7114344434360347,0.8547601813304815,0.14523981866951854,0.9290707563118684,0.07092924368813158,0.8881427008863945,0.11185729911360552,0.3374674916267395,0.6625325083732605,0.3193779452288409,0.6806220547711591,0.8786083131363343,0.1213916868636658,0.9546184794538292,0.045381520546170846,0.9272987603703682,0.07270123962963178,0.33143842220306396,0.668561577796936,0.3097127492028412,0.6902872507971588,,
222,0.2335375253409,bm25_only,qwen3-embedding-4b,,,google/gemma-3-4b-it,0.39,17.0,0.6915513030033174,0.3084486969966827,0.8883070821889923,0.1116929178110077,0.7943338817272361,0.20566611827276388,0.29322707653045654,0.7067729234695435,0.28324490785598755,0.7167550921440125,0.29924291372299194,0.7007570862770081,0.25987098414058163,0.7401290158594184,0.8108112614696428,0.1891887385303572,0.9105612475041579,0.0894387524958421,0.8572347225679694,0.14276527743203057,0.3183433413505554,0.6816566586494446,0.280189970285878,0.719810029714122,0.9470559762595936,0.05294402374040637,0.972812434087247,0.027187565912752964,0.961564889500002,0.038435110499998044,0.3291197419166565,0.6708802580833435,,,,
153,0.4009370003639,bm25_only,granite-embedding-278m,,,qwen/qwen3-14b,0.4,16.0,0.7373374329968445,0.26266256700315543,0.8966323663414849,0.10336763365851505,0.8123853933075443,0.18761460669245564,0.3073655962944031,0.6926344037055969,0.2785836458206177,0.7214163541793823,0.3273235559463501,0.6726764440536499,0.20517805007938938,0.7948219499206106,0.8115764707340942,0.18842352926590583,0.896153263331395,0.10384673666860499,0.8461379055199576,0.1538620944800424,0.3203561305999756,0.6796438694000244,0.2146371290707375,0.7853628709292625,0.9539215992578379,0.04607840074216212,0.9802823699205004,0.0197176300794996,0.9670884367804248,0.03291156321957527,0.3611261248588562,0.6388738751411438,0.2573190252205194,0.7426809747794806,,
407,0.2860229925761,base,granite-embedding-107m,,,qwen/qwen3-32b,0.72,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,0.1774395603821,mmr,qwen3-embedding-4b,57,0.8039763864822,google/gemma-3-4b-it,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,AssertionError: Query vector must not contain NaN
491,0.4535921730132,base,qwen3-embedding-0.6b,,,qwen/qwen3-8b,0.27,20.0,0.6982049260719436,0.30179507392805643,0.895750525435977,0.10424947456402306,0.8048846529713647,0.1951153470286353,0.2938659191131592,0.7061340808868408,0.3034203052520752,0.6965796947479248,0.2820168733596802,0.7179831266403198,0.2475971884030187,0.7524028115969813,0.8274681585994322,0.17253184140056776,0.8980730560732103,0.10192694392678973,0.8593393139597911,0.14066068604020887,0.3285803198814392,0.6714196801185608,0.2383722353236617,0.7616277646763383,0.9689896908242213,0.031010309175778725,0.9866073420485499,0.013392657951450055,0.9780010036728296,0.021998996327170398,0.3198280334472656,0.6801719665527344,,,,
